sample_1240,41,0, 23,37,0.5256,0.6406,0.5775
sample_96_20210112211707,112,0, 23,58,0.6588,0.8296,0.7344
sample_2751,81,0, 55,86,0.4850,0.5956,0.5347
sample_84_20210604143826_Booma,31,5, 9,64,0.3100,0.7750,0.4429
sample_223,20,0, 24,56,0.2632,0.4545,0.3333
sample_140_20210112211712,55,1, 14,44,0.5500,0.7971,0.6509
sample_80_20210112211705,22,0, 8,31,0.4151,0.7333,0.5301
sample_227,59,6, 38,116,0.3260,0.6082,0.4245
sample_1262,98,4, 39,112,0.4579,0.7153,0.5584
sample_82_20210604143826_Booma,111,6, 74,184,0.3688,0.6000,0.4568
sample_74_20210604143824_Booma,7,0, 8,54,0.1148,0.4667,0.1842
sample_64_20210112211703,67,5, 38,117,0.3545,0.6381,0.4558
sample_167_20210112211715,82,3, 38,46,0.6260,0.6833,0.6534
sample_50_20210610044419_Hayden,78,1, 7,66,0.5379,0.9176,0.6783
sample_75_20200709164917_Atieh,5,0, 6,5,0.5000,0.4545,0.4762
sample_1214,32,0, 25,26,0.5517,0.5614,0.5565
sample_151_20210112211713,49,8, 17,51,0.4537,0.7424,0.5632
sample_2788,104,3, 55,81,0.5532,0.6541,0.5994
sample_44_20210610044415_Hayden,20,2, 15,47,0.2899,0.5714,0.3846
sample_52,41,0, 12,24,0.6308,0.7736,0.6949
sample_324,98,7, 11,190,0.3322,0.8991,0.4851
sample_2757,12,3, 15,19,0.3529,0.4444,0.3934
sample_62_20210604143820_Booma,90,2, 38,48,0.6429,0.7031,0.6716
sample_86,56,0, 18,43,0.5657,0.7568,0.6474
sample_2754,43,11, 18,60,0.3772,0.7049,0.4914
sample_23_20210610044409_Isra,51,1, 11,66,0.4322,0.8226,0.5667
sample_171_20210112211716,54,6, 22,47,0.5047,0.7105,0.5902
sample_66_20210112211703,67,8, 50,83,0.4241,0.5726,0.4873
sample_98_20210112211707,60,0, 9,24,0.7143,0.8696,0.7843
sample_173_20210112211716,43,3, 19,20,0.6515,0.6935,0.6719
sample_2792,38,0, 35,67,0.3619,0.5205,0.4270
sample_27_20210610044410_Isra,41,0, 17,110,0.2715,0.7069,0.3923
sample_1258,83,2, 66,146,0.3593,0.5570,0.4368
sample_74_20210112211704,47,5, 9,27,0.5949,0.8393,0.6963
sample_1714,40,4, 25,76,0.3333,0.6154,0.4324
sample_2760,44,0, 9,94,0.3188,0.8302,0.4607
sample_71_20210604143824_Booma,61,2, 20,48,0.5495,0.7531,0.6354
sample_1021,14,0, 9,57,0.1972,0.6087,0.2979
sample_17_20210610044407_Isra,71,5, 43,102,0.3989,0.6228,0.4863
sample_23_20210604143812_Hayden,17,1, 20,89,0.1589,0.4595,0.2361
sample_2764,53,0, 13,34,0.6092,0.8030,0.6928
sample_66_20210604143822_Booma,43,0, 34,82,0.3440,0.5584,0.4257
sample_63_20210112211702,50,1, 23,87,0.3623,0.6849,0.4739
sample_141_20210112211712,58,6, 16,61,0.4640,0.7838,0.5829
sample_82_20210112211705,46,1, 11,45,0.5000,0.8070,0.6174
sample_2_20210610044403_Isra,66,0, 1,1,0.9851,0.9851,0.9851
sample_80_20210604143825_Booma,32,0, 6,64,0.3333,0.8421,0.4776
sample_2790,72,2, 33,44,0.6102,0.6857,0.6457
sample_8_20210604143807_Hayden,36,2, 23,47,0.4235,0.6102,0.5000
sample_155_20210112211713,92,3, 23,51,0.6301,0.8000,0.7050
sample_1254,38,1, 20,50,0.4270,0.6552,0.5170
sample_134_20210112211711,105,0, 7,28,0.7895,0.9375,0.8571
sample_641,90,6, 79,188,0.3169,0.5325,0.3974
sample_6_20210621151656_Hayden,46,2, 26,25,0.6301,0.6389,0.6345
sample_635,49,3, 55,288,0.1441,0.4712,0.2207
sample_4_20210610044403_Isra,96,1, 34,91,0.5106,0.7385,0.6038
sample_46_20210610044418_Hayden,21,0, 8,18,0.5385,0.7241,0.6176
sample_116_20210112211709,17,1, 6,33,0.3333,0.7391,0.4595
sample_104_20210112211707,45,3, 23,80,0.3516,0.6618,0.4592
sample_38_20210604143816_Isra,58,3, 22,46,0.5421,0.7250,0.6203
sample_2789,86,4, 35,72,0.5309,0.7107,0.6078
sample_25_20210610044410_Isra,53,1, 13,77,0.4046,0.8030,0.5381
sample_11_20210604143808_Hayden,66,3, 39,75,0.4583,0.6286,0.5301
sample_20_20210604143811_Hayden,22,0, 13,47,0.3188,0.6286,0.4231
sample_1274,32,1, 10,32,0.4923,0.7619,0.5981
sample_69_20210604143823_Booma,16,2, 12,72,0.1778,0.5714,0.2712
